Menu,Menu Group,Item Name,Modifier,Avg Price,Quantity,Gross Sales,Discount Amount,Net Sales
FOOD,Appetizers & Dips,Queso Dip,Steak,,2,10,0,10,
FOOD,Appetizers & Dips,Queso Dip,Fresca Jalape��os OTS,,71.999999,0,0,0,
FOOD,Appetizers & Dips,Queso Dip,Fresca Jalape��os,,56,0,0,0,
FOOD,Appetizers & Dips,Queso Dip,Chicken,,2,7,0,7,
FOOD,Appetizers & Dips,Queso Dip,Small,,4492.999994,22420.49,0,22420.49,
FOOD,Appetizers & Dips,Queso Dip,With Jalapenos,,1188.999996,0,0,0,
FOOD,Appetizers & Dips,Queso Dip,Jalapenos,,0,0,0,0,
FOOD,Appetizers & Dips,Queso Dip,DO NOT MAKE!,,18,0,0,0,
FOOD,Appetizers & Dips,Queso Dip,4oz (Table),,251,1252.49,0,1252.49,
FOOD,Appetizers & Dips,Queso Dip,Jalapenos,,197,0,0,0,
FOOD,Appetizers & Dips,Queso Dip,Small,,2952.999996,16956.81,0,16956.81,
FOOD,Appetizers & Dips,Queso Dip,Tortilla,,2,0,0,0,
FOOD,Appetizers & Dips,Queso Dip,12oz (Table),,8,76,0,76,
FOOD,Appetizers & Dips,Queso Dip,Large,,1633.999983,17381.44,0,17381.44,
FOOD,Appetizers & Dips,Queso Dip,Large,,2344.99999,22277.74,0,22277.74,
FOOD,Appetizers & Dips,Queso Dip,Cilantro,,1,1,0,1,
FOOD,Appetizers & Dips,Queso Dip,No Jalapenos,,397,0,0,0,
FOOD,Appetizers & Dips,Queso Dip,8oz,,210,1522.5,0,1522.5,
FOOD,Appetizers & Dips,Queso Dip,Shrimp,,4,20,0,20,
FOOD,Appetizers & Dips,Guacamole,,6.34,4035.999998,25573.44,856.95,24716.49,
FOOD,Appetizers & Dips,Guacamole,Guac Large,,1198,10770.18,0,10770.18,
FOOD,Appetizers & Dips,Guacamole,No Seasoning,,1,0,0,0,
FOOD,Appetizers & Dips,Guacamole,DO NOT MAKE!,,25,0,0,0,
FOOD,Appetizers & Dips,Guacamole,Small Traditional,,1925.000001,0,0,0,
FOOD,Appetizers & Dips,Guacamole,Onion,,6,0,0,0,
FOOD,Appetizers & Dips,Guacamole,Lettuce,,1,1,0,1,
FOOD,Appetizers & Dips,Guacamole,No Cilantro,,18,0,0,0,
FOOD,Appetizers & Dips,Guacamole,Guac Reg,,2569.999998,12824.53,0,12824.53,
FOOD,Appetizers & Dips,Guacamole,No Jalapenos,,201,0,0,0,
FOOD,Appetizers & Dips,Guacamole,Salsa,,1,0,0,0,
FOOD,Appetizers & Dips,Guacamole,Cilantro,,1,1,0,1,
FOOD,Appetizers & Dips,Guacamole,Jalapenos,,36,0,0,0,
FOOD,Appetizers & Dips,Guacamole,Chicken,,1,0,0,0,
FOOD,Appetizers & Dips,Guacamole,No Pico,,1,0,0,0,
FOOD,Appetizers & Dips,Guacamole,Tomatoes,,1,0,0,0,
FOOD,Appetizers & Dips,Guacamole,2oz,,92,230,0,230,
FOOD,Appetizers & Dips,Guacamole,8oz,,67,468.33,0,468.33,
FOOD,Appetizers & Dips,Guacamole,4oz,,89,444.11,0,444.11,
FOOD,Appetizers & Dips,Guacamole,No Onion,,64,0,0,0,
FOOD,Appetizers & Dips,Guacamole,Small Fresco,,2110.999997,608.99,0,608.99,
FOOD,Appetizers & Dips,Guacamole,16oz (Large Togo),,20,219.8,0,219.8,
FOOD,Appetizers & Dips,Guacamole,No Cheese,,1,0,0,0,
FOOD,Appetizers & Dips,Guacamole,Jalapenos,,3,4.5,0,4.5,
FOOD,Appetizers & Dips,Guacamole,Cilantro,,2,0,0,0,
FOOD,Appetizers & Dips,Guacamole,No Tomatoes,,13,0,0,0,
FOOD,Appetizers & Dips,Ceviche,,10.49,503.999999,5288.98,394.79,4894.19,
FOOD,Appetizers & Dips,Ceviche,Jalapenos,,1,0,0,0,
FOOD,Appetizers & Dips,Ceviche,No Jalapenos,,11,0,0,0,
FOOD,Appetizers & Dips,Ceviche,Cilantro,,4,4,0,4,
FOOD,Appetizers & Dips,Ceviche,No Tomatoes,,3,0,0,0,
FOOD,Appetizers & Dips,Ceviche,No Onion,,3,0,0,0,
FOOD,Appetizers & Dips,Beef Dip,,7.76,39,302.71,9.09,293.62,
FOOD,Appetizers & Dips,Beef Dip,DO NOT MAKE!,,1,0,0,0,
FOOD,Appetizers & Dips,Beef Dip,Jalapenos,,2,0,0,0,
FOOD,Appetizers & Dips,Beef Dip,Small,,26,0,0,0,
FOOD,Appetizers & Dips,Beef Dip,Pico,,1,1.5,0,1.5,
FOOD,Appetizers & Dips,Beef Dip,Large,,13,28.6,0,28.6,
FOOD,Appetizers & Dips,Bean Dip,,7.78,298,2317.3,43.32,2273.98,
FOOD,Appetizers & Dips,Bean Dip,Small,,199,0,0,0,
FOOD,Appetizers & Dips,Bean Dip,Jalapenos,,2,3,0,3,
FOOD,Appetizers & Dips,Bean Dip,Onion,,1,1.5,0,1.5,
FOOD,Appetizers & Dips,Bean Dip,DO NOT MAKE!,,4,0,0,0,
FOOD,Appetizers & Dips,Bean Dip,Jalapenos,,24,0,0,0,
FOOD,Appetizers & Dips,Bean Dip,No Cheese,,1,0,0,0,
FOOD,Appetizers & Dips,Bean Dip,Sour Cream,,1,0,0,0,
FOOD,Appetizers & Dips,Bean Dip,Large,,99,226.28,0,226.28,
FOOD,Appetizers & Dips,Chorizo Dip,,7.07,541,3826.09,76.39,3749.7,
FOOD,Appetizers & Dips,Chorizo Dip,DO NOT MAKE!,,1,0,0,0,
FOOD,Appetizers & Dips,Chorizo Dip,Jalapenos,,6,0,0,0,
FOOD,Appetizers & Dips,Chorizo Dip,Chorizo,,1,3.5,0,3.5,
FOOD,Appetizers & Dips,Chorizo Dip,Large,,17,203.84,0,203.84,
FOOD,Appetizers & Dips,Chorizo Dip,Small,,379,0,0,0,
FOOD,Appetizers & Dips,Chorizo Dip,Small,,51,356.49,0,356.49,
FOOD,Appetizers & Dips,Chorizo Dip,Chorizo,,1,0,0,0,
FOOD,Appetizers & Dips,Chorizo Dip,Large,,162,653.48,0,653.48,
FOOD,Appetizers & Dips,Margarita Dip,,11.35,347,3939.64,153.1,3786.54,
FOOD,Appetizers & Dips,Margarita Dip,Pico,,1,1.5,0,1.5,
FOOD,Appetizers & Dips,Margarita Dip,No Onion,,1,0,0,0,
FOOD,Appetizers & Dips,Margarita Dip,Pico,,5,0,0,0,
FOOD,Appetizers & Dips,Margarita Dip,No Chicken,,1,0,0,0,
FOOD,Appetizers & Dips,Margarita Dip,Jalapenos,,1,1.5,0,1.5,
FOOD,Appetizers & Dips,Margarita Dip,Shrimp,,1,5,0,5,
FOOD,Appetizers & Dips,Margarita Dip,Shrimp,,1,0,0,0,
FOOD,Appetizers & Dips,Margarita Dip,No Shrimp,,8,0,0,0,
FOOD,Appetizers & Dips,Margarita Dip,Rice,,1,1.75,0,1.75,
FOOD,Appetizers & Dips,Margarita Dip,No Tortilla,,2,0,0,0,
FOOD,Appetizers & Dips,Margarita Dip,Beans,,3,0,0,0,
FOOD,Appetizers & Dips,Margarita Dip,Extra Mushrooms,,2,3,0,3,
FOOD,Appetizers & Dips,Margarita Dip,No Pico,,32,0,0,0,
FOOD,Appetizers & Dips,Margarita Dip,No Steak,,16,0,0,0,
FOOD,Appetizers & Dips,Margarita Dip,No Jalapenos,,1,0,0,0,
FOOD,Appetizers & Dips,Margarita Dip,No Beans,,55,0,0,0,
FOOD,Appetizers & Dips,Margarita Dip,Chicken,,1,3.5,0,3.5,
FOOD,Appetizers & Dips,Spinach Queso Dip,,6.24,153,955.4,37.77,917.63,
FOOD,Appetizers & Dips,Spinach Queso Dip,Small,,123,0,0,0,
FOOD,Appetizers & Dips,Spinach Queso Dip,Large,,30,108.9,0,108.9,
FOOD,Appetizers & Dips,Spinach Queso Dip,Jalapenos,,1,1.5,0,1.5,
FOOD,Appetizers & Dips,Texas Dip,,10.29,81,833.5,19,814.5,
FOOD,Appetizers & Dips,Texas Dip,No Steak,,5,0,0,0,
FOOD,Appetizers & Dips,Texas Dip,Pico,,1,0,0,0,
FOOD,Appetizers & Dips,Texas Dip,No Chicken,,1,0,0,0,
FOOD,Appetizers & Dips,Texas Dip,No Shrimp,,1,0,0,0,
FOOD,Appetizers & Dips,Avocado Flautas,,7.99,22,175.78,0,175.78,
FOOD,Appetizers & Dips,Chicken Fingers w/ Fries,,7.75,81,627.75,50.38,577.37,
FOOD,Vegetarian,,,13.25,856,11344.400000000001,310.64,11033.76,
FOOD,Vegetarian,Grande Veggie Quesadilla,,12.45,294,3659.54,53.15,3606.39,
FOOD,Vegetarian,Grande Veggie Quesadilla,No Sour Cream,,11,0,0,0,
FOOD,Vegetarian,Grande Veggie Quesadilla,No Tomatoes,,1,0,0,0,
FOOD,Vegetarian,Grande Veggie Quesadilla,No Hongos,,33,0,0,0,
FOOD,Vegetarian,Grande Veggie Quesadilla,No Salsa,,1,0,0,0,
FOOD,Vegetarian,Grande Veggie Quesadilla,No Red Bell Peppers,,10,0,0,0,
FOOD,Vegetarian,Grande Veggie Quesadilla,No Onion,,20,0,0,0,
FOOD,Vegetarian,Grande Veggie Quesadilla,Shrimp,,1,5,0,5,
FOOD,Vegetarian,Grande Veggie Quesadilla,Chicken,,4,14,0,14,
FOOD,Vegetarian,Grande Veggie Quesadilla,No Green Bell Pepper,,10,0,0,0,
FOOD,Vegetarian,Grande Veggie Quesadilla,Guacamole,,1,0,0,0,
FOOD,Vegetarian,Grande Veggie Quesadilla,Jalapenos,,4,6,0,6,
FOOD,Vegetarian,Grande Veggie Quesadilla,No Cheese,,4,0,0,0,
FOOD,Vegetarian,Grande Veggie Quesadilla,No Guacamole,,1,0,0,0,
FOOD,Vegetarian,Grande Veggie Quesadilla,Shredded Cheese,,1,1.5,0,1.5,
FOOD,Vegetarian,Grande Veggie Quesadilla,No Lettuce,,3,0,0,0,
FOOD,Vegetarian,Grande Veggie Quesadilla,Sour Cream,,2,0,0,0,
FOOD,Vegetarian,Grande Veggie Quesadilla,Sour Cream,,1,1.5,0,1.5,
FOOD,Vegetarian,Grande Veggie Quesadilla,Queso On Top,,3,5.97,0,5.97,
FOOD,Vegetarian,Vegetarian Fajitas,,14.8,297,4394.76,86.59,4308.17,
FOOD,Vegetarian,Vegetarian Fajitas,No Sour Cream,,28,0,0,0,
FOOD,Vegetarian,Vegetarian Fajitas,No Onion,,14,0,0,0,
FOOD,Vegetarian,Vegetarian Fajitas,Corn Tortillas,,53,0,0,0,
FOOD,Vegetarian,Vegetarian Fajitas,No Salad,,2,0,0,0,
FOOD,Vegetarian,Vegetarian Fajitas,No Cheese,,20,0,0,0,
FOOD,Vegetarian,Vegetarian Fajitas,DAIRY ALLERGY,,2,0,0,0,
FOOD,Vegetarian,Vegetarian Fajitas,Chicken,,2,7,0,7,
FOOD,Vegetarian,Vegetarian Fajitas,No Tortilla,,31,0,0,0,
FOOD,Vegetarian,Vegetarian Fajitas,No Pico,,2,0,0,0,
FOOD,Vegetarian,Vegetarian Fajitas,No Beans,,18,0,0,0,
FOOD,Vegetarian,Vegetarian Fajitas,Nacho Cheese,,1,2,0,2,
FOOD,Vegetarian,Vegetarian Fajitas,No Green Bell Pepper,,19,0,0,0,
FOOD,Vegetarian,Vegetarian Fajitas,No Hongos,,12,0,0,0,
FOOD,Vegetarian,Vegetarian Fajitas,Tortilla,,1,2,0,2,
FOOD,Vegetarian,Vegetarian Fajitas,No Tomatoes,,5,0,0,0,
FOOD,Vegetarian,Vegetarian Fajitas,Sour Cream,,3,0,0,0,
FOOD,Vegetarian,Vegetarian Fajitas,Shrimp,,7,35,0,35,
FOOD,Vegetarian,Vegetarian Fajitas,*ALLERGY ALERT*,,2,0,0,0,
FOOD,Vegetarian,Vegetarian Fajitas,No Avocado,,1,0,0,0,
FOOD,Vegetarian,Vegetarian Fajitas,No Guacamole,,3,0,0,0,
FOOD,Vegetarian,Vegetarian Fajitas,No Rice,,5,0,0,0,
FOOD,Vegetarian,Vegetarian Fajitas,Flour Tortillas,,164,0,0,0,
FOOD,Vegetarian,Vegetarian Fajitas,Shredded Cheese,,2,0,0,0,
FOOD,Vegetarian,Vegetarian Fajitas,EXTRA PLATE,,3,0,0,0,
FOOD,Vegetarian,Vegetarian Fajitas,No Red Bell Peppers,,6,0,0,0,
FOOD,Vegetarian,Vegetarian Fajitas,Steak,,3,15,0,15,
FOOD,Vegetarian,Vegetarian Fajitas,Guacamole,,2,0,0,0,
FOOD,Vegetarian,Order Veggies,,7.79,27,210.23,22.97,187.26,
FOOD,Vegetarian,Order Veggies,No Red Bell Peppers,,1,0,0,0,
FOOD,Vegetarian,Order Veggies,Extra Mushrooms,,1,1.5,0,1.5,
FOOD,Vegetarian,Order Veggies,No Onion,,1,0,0,0,
FOOD,Vegetarian,Order Veggies,No Green Bell Pepper,,1,0,0,0,
FOOD,Vegetarian,Vegetable Nachos,,13.18,78,1027.97,74.04,953.93,
FOOD,Vegetarian,Vegetable Nachos,Shrimp,,1,5,0,5,
FOOD,Vegetarian,Vegetable Nachos,No Jalapenos,,1,0,0,0,
FOOD,Vegetarian,Vegetable Nachos,Cilantro,,1,0,0,0,
FOOD,Vegetarian,Vegetable Nachos,Lettuce,,1,1,0,1,
FOOD,Vegetarian,Vegetable Nachos,No Hongos,,7,0,0,0,
FOOD,Vegetarian,Vegetable Nachos,No Cheese,,1,0,0,0,
FOOD,Vegetarian,Vegetable Nachos,No Green Bell Pepper,,5,0,0,0,
FOOD,Vegetarian,Vegetable Nachos,Beans,,1,1.75,0,1.75,
FOOD,Vegetarian,Vegetable Nachos,No Red Bell Peppers,,3,0,0,0,
FOOD,Vegetarian,Vegetable Nachos,No Onion,,5,0,0,0,
FOOD,Vegetarian,Chile Poblanos,,12.82,160,2051.9,73.89,1978.01,
FOOD,Vegetarian,Chile Poblanos,No Hongos,,5,0,0,0,
FOOD,Vegetarian,Chile Poblanos,No Tortilla,,2,0,0,0,
FOOD,Vegetarian,Chile Poblanos,Spinach & Mushrooms,,75,0,0,0,
FOOD,Vegetarian,Chile Poblanos,No Beans,,1,0,0,0,
FOOD,Vegetarian,Chile Poblanos,Flour Tortillas,,84,0,0,0,
FOOD,Vegetarian,Chile Poblanos,Salsa,,1,0,0,0,
FOOD,Vegetarian,Chile Poblanos,Corn Tortillas,,30,0,0,0,
FOOD,Vegetarian,Chile Poblanos,Chicken,,7,24.5,0,24.5,
FOOD,Vegetarian,Chile Poblanos,Just Cheese,,9,0,0,0,
FOOD,Vegetarian,Chile Poblanos,No Rice,,2,0,0,0,
FOOD,Burritos,,,12.71,6761,85941.65,2470.07,83471.58,
FOOD,Burritos,Dos Burritos,,12.06,666,8029.22,258.23,7770.99,
FOOD,Burritos,Dos Burritos,Tomatillo,,19,0,0,0,
FOOD,Burritos,Dos Burritos,No Guacamole,,2,0,0,0,
FOOD,Burritos,Dos Burritos,No Cheese,,1,0,0,0,
FOOD,Burritos,Dos Burritos,Salsa,,39,0,0,0,
FOOD,Burritos,Dos Burritos,Nacho Cheese,,1,0,0,0,
FOOD,Burritos,Dos Burritos,No Hongos,,1,0,0,0,
FOOD,Burritos,Dos Burritos,Queso On Top,,9,17.91,0,17.91,
FOOD,Burritos,Dos Burritos,No Tomatoes,,2,0,0,0,
FOOD,Burritos,Dos Burritos,Beans,,2,3.5,0,3.5,
FOOD,Burritos,Dos Burritos,No Salsa,,48,0,0,0,
FOOD,Burritos,Dos Burritos,Rice,,2,3.5,0,3.5,
FOOD,Burritos,Dos Burritos,No Chorizo,,1,0,0,0,
FOOD,Burritos,Dos Burritos,Burrito Salsa,,56,0,0,0,
FOOD,Burritos,Dos Burritos,Chorizo,,1,3.5,0,3.5,
FOOD,Burritos,Dos Burritos,Salsa,,5,3,0,3,
FOOD,Burritos,Dos Burritos,No Seasoning,,1,0,0,0,
FOOD,Burritos,Dos Burritos,No Pico,,1,0,0,0,
FOOD,Burritos,Dos Burritos,Rice,,1,0,0,0,
FOOD,Burritos,Dos Burritos,No Onion,,3,0,0,0,
FOOD,Burritos,Dos Burritos,No Lettuce,,1,0,0,0,
FOOD,Burritos,Dos Burritos,No Salad,,1,0,0,0,
FOOD,Burritos,Dos Burritos,Guajillo  2oz,,4,3,0,3,
FOOD,Burritos,Dos Burritos,Guajillo,,343,0,0,0,
FOOD,Burritos,Dos Burritos,Onion,,1,1.5,0,1.5,
FOOD,Burritos,Dos Burritos,No Veggies,,1,0,0,0,
FOOD,Burritos,Dos Burritos,No Avocado,,2,0,0,0,
FOOD,Burritos,Dos Burritos,No Jalapenos,,1,0,0,0,
FOOD,Burritos,Dos Burritos,No Shrimp,,1,0,0,0,
FOOD,Burritos,Dos Burritos,Verde,,60,0,0,0,
FOOD,Burritos,Dos Burritos,Habanero,,2,0,0,0,
FOOD,Burritos,Dos Burritos,No Green Bell Pepper,,1,0,0,0,
FOOD,Burritos,Dos Burritos,Chipotle,,14,0,0,0,
FOOD,Burritos,Dos Burritos,Pico,,1,0,0,0,
FOOD,Burritos,Dos Burritos,Enchilada Salsa,,2,0,0,0,
FOOD,Burritos,Dos Burritos,No Red Bell Peppers,,1,0,0,0,
FOOD,Burritos,Dos Burritos,House (white sauce),,1,0,0,0,
FOOD,Burritos,Burritos,,9.16,671,6143.6,117.05,6026.55,
FOOD,Burritos,Burritos,Onion,,7,10.5,0,10.5,
FOOD,Burritos,Burritos,Supreme,,2,3,0,3,
FOOD,Burritos,Burritos,No Beans,,1,0,0,0,
FOOD,Burritos,Burritos,Jalapenos,,2,3,0,3,
FOOD,Burritos,Burritos,Nacho Cheese,,1,2,0,2,
FOOD,Burritos,Burritos,Salsa,,8,1.5,0,1.5,
FOOD,Burritos,Burritos,Shredded Chicken,,128,928.85,0,928.85,
FOOD,Burritos,Burritos,No Jalapenos,,1,0,0,0,
FOOD,Burritos,Burritos,No Cheese,,38,0,0,0,
FOOD,Burritos,Burritos,Veggie,,12,102.88,0,102.88,
FOOD,Burritos,Burritos,Guajillo  2oz,,1,0.75,0,0.75,
FOOD,Burritos,Burritos,Bell Peppers,,1,1.5,0,1.5,
FOOD,Burritos,Burritos,Shredded Cheese,,2,3,0,3,
FOOD,Burritos,Burritos,Chicken Fajita,,2,21.98,0,21.98,
FOOD,Burritos,Burritos,Lettuce,,8,8,0,8,
FOOD,Burritos,Burritos,Guacamole,,1,2,0,2,
FOOD,Burritos,Burritos,Shredded Cheese,,2,0,0,0,
FOOD,Burritos,Burritos,DO NOT MAKE!,,1,0,0,0,
FOOD,Burritos,Burritos,No Hongos,,1,0,0,0,
FOOD,Burritos,Burritos,Salsa,,10,0,0,0,
FOOD,Burritos,Burritos,Beans,,9,15.75,0,15.75,
FOOD,Burritos,Burritos,Burrito Salsa  2oz,,1,0.75,0,0.75,
FOOD,Burritos,Burritos,Cheese,,18,133.82,0,133.82,
FOOD,Burritos,Burritos,Steak Fajita,,1,10.99,0,10.99,
FOOD,Burritos,Burritos,Steak,,94,990.06,0,990.06,
FOOD,Burritos,Burritos,Sour Cream,,1,0,0,0,
FOOD,Burritos,Burritos,Tomatoes,,2,3,0,3,
FOOD,Burritos,Burritos,Beef Tips,,2,14.49,0,14.49,
FOOD,Burritos,Burritos,Sour Cream,,5,7.5,0,7.5,
FOOD,Burritos,Burritos,Queso On Top,,188,374.13,0,374.13,
FOOD,Burritos,Burritos,Carnitas,,5,48.95,0,48.95,
FOOD,Burritos,Burritos,Shrimp,,8,86.92,0,86.92,
FOOD,Burritos,Burritos,Lettuce,,2,0,0,0,
FOOD,Burritos,Burritos,Rice,,8,14,0,14,
FOOD,Burritos,Burritos,Beans,,162,1067.03,0,1067.03,
FOOD,Burritos,Burritos,Grilled Chicken,,53,514.47,0,514.47,
FOOD,Burritos,Burritos,Chorizo,,2,18.98,0,18.98,
FOOD,Burritos,Burritos,No Salsa,,229,0,0,0,
FOOD,Burritos,Burritos,Tomatoes,,1,0,0,0,
FOOD,Burritos,Burritos,Ground Beef,,234,1699.8,0,1699.8,
FOOD,Burritos,Burrito Grande,,14.26,1921,27389.46,796.16,26593.3,
FOOD,Burritos,Burrito Grande,House (white sauce),,12,0,0,0,
FOOD,Burritos,Burrito Grande,Beef Tips,,1,0,0,0,
FOOD,Burritos,Burrito Grande,Ground Beef,,49,0,0,0,
FOOD,Burritos,Burrito Grande,Guacamole,,3,6,0,6,
FOOD,Burritos,Burrito Grande,Shrimp,,15,30,0,30,
FOOD,Burritos,Burrito Grande,Jalapenos,,3,4.5,0,4.5,
FOOD,Burritos,Burrito Grande,Shredded Chicken,,48,0,0,0,
FOOD,Burritos,Burrito Grande,Salsa,,2,1.5,0,1.5,
FOOD,Burritos,Burrito Grande,Lettuce,,5,5,0,5,
FOOD,Burritos,Burrito Grande,Chipotle,,54,0,0,0,
FOOD,Burritos,Burrito Grande,No Green Bell Pepper,,3,0,0,0,
FOOD,Burritos,Burrito Grande,Shrimp,,5,25,0,25,
FOOD,Burritos,Burrito Grande,Verde,,520,0,0,0,
FOOD,Burritos,Burrito Grande,Queso On Top,,170,338.31,0,338.31,
FOOD,Burritos,Burrito Grande,Tomatillo,,436,0,0,0,
FOOD,Burritos,Burrito Grande,Texas,,37,111,0,111,
FOOD,Burritos,Burrito Grande,Salsa,,215,0,0,0,
FOOD,Burritos,Burrito Grande,Tomatoes,,5,0,0,0,
FOOD,Burritos,Burrito Grande,Cilantro,,1,0,0,0,
FOOD,Burritos,Burrito Grande,Rice,,1,1.75,0,1.75,
FOOD,Burritos,Burrito Grande,Supreme,,1,1.5,0,1.5,
FOOD,Burritos,Burrito Grande,Nacho Cheese,,1,2,0,2,
FOOD,Burritos,Burrito Grande,Grilled Steak,,958,958,0,958,
FOOD,Burritos,Burrito Grande,No Salsa,,189,0,0,0,
FOOD,Burritos,Burrito Grande,No Sour Cream,,178,0,0,0,
FOOD,Burritos,Burrito Grande,Beans,,7,0,0,0,
FOOD,Burritos,Burrito Grande,No Red Bell Peppers,,3,0,0,0,
FOOD,Burritos,Burrito Grande,Guacamole,,4,0,0,0,
FOOD,Burritos,Burrito Grande,No Hongos,,3,0,0,0,
FOOD,Burritos,Burrito Grande,Habanero,,17,0,0,0,
FOOD,Burritos,Burrito Grande,Shredded Cheese,,1,1.5,0,1.5,
FOOD,Burritos,Burrito Grande,Beans,,10,0,0,0,
FOOD,Burritos,Burrito Grande,Robetina,,10,0,0,0,
FOOD,Burritos,Burrito Grande,Pico,,1,1.5,0,1.5,
FOOD,Burritos,Burrito Grande,No Guacamole,,4,0,0,0,
FOOD,Burritos,Burrito Grande,Rice,,3,0,0,0,
FOOD,Burritos,Burrito Grande,EXTRA PLATE,,2,0,0,0,
FOOD,Burritos,Burrito Grande,Extra Mushrooms,,1,1.5,0,1.5,
FOOD,Burritos,Burrito Grande,Beans,,1,1.75,0,1.75,
FOOD,Burritos,Burrito Grande,No Onion,,20,0,0,0,
FOOD,Burritos,Burrito Grande,Mango Salsa,,1,0,0,0,
FOOD,Burritos,Burrito Grande,Onion,,2,3,0,3,
FOOD,Burritos,Burrito Grande,Cheese,,4,0,0,0,
FOOD,Burritos,Burrito Grande,No Jalapenos,,5,0,0,0,
FOOD,Burritos,Burrito Grande,Steak,,4,20,0,20,
FOOD,Burritos,Burrito Grande,No Lettuce,,7,0,0,0,
FOOD,Burritos,Burrito Grande,Tomatillo  2oz,,1,0.75,0,0.75,
FOOD,Burritos,Burrito Grande,Robetina  2oz,,1,0.75,0,0.75,
FOOD,Burritos,Burrito Grande,Grilled Chicken,,794,0,0,0,
FOOD,Burritos,Burrito Grande,No Beans,,57,0,0,0,
FOOD,Burritos,Burrito Grande,No Cheese,,26,0,0,0,
FOOD,Burritos,Burrito Grande,Nacho Cheese,,8,0,0,0,
FOOD,Burritos,Burrito Grande,No Salad,,1,0,0,0,
FOOD,Burritos,Burrito Grande,Bell Peppers,,3,4.5,0,4.5,
FOOD,Burritos,Burrito Grande,No Rice,,21,0,0,0,
FOOD,Burritos,Burrito Grande,Tomatoes,,1,1.5,0,1.5,
FOOD,Burritos,Burrito Grande,Carnitas,,1,0,0,0,
FOOD,Burritos,Burrito Grande,Chicken,,4,14,0,14,
FOOD,Burritos,Burrito Grande,Guajillo,,94,0,0,0,
FOOD,Burritos,Burrito Grande,Chorizo,,2,2,0,2,
FOOD,Burritos,Burrito Grande,Enchilada Salsa,,7,0,0,0,
FOOD,Burritos,Burrito Grande,Carnitas,,3,3,0,3,
FOOD,Burritos,Burrito Grande,No Cilantro,,3,0,0,0,
FOOD,Burritos,Burrito Grande,Burrito Salsa,,159,0,0,0,
FOOD,Burritos,Burrito Grande,Sour Cream,,5,7.5,0,7.5,
FOOD,Burritos,Burrito Grande,Jalapenos,,1,0,0,0,
FOOD,Burritos,Burrito Grande,No Tomatoes,,167,0,0,0,
FOOD,Burritos,Burrito Grande,Sour Cream,,9,0,0,0,
FOOD,Burritos,Seafood Burrito,,16.62,331,5502.68,149.07,5353.61,
FOOD,Burritos,Seafood Burrito,Jalapenos,,1,0,0,0,
FOOD,Burritos,Seafood Burrito,No Sour Cream,,1,0,0,0,
FOOD,Burritos,Seafood Burrito,Rice,,1,0,0,0,
FOOD,Burritos,Seafood Burrito,No Hongos,,18,0,0,0,
FOOD,Burritos,Seafood Burrito,Steak,,2,10,0,10,
FOOD,Burritos,Seafood Burrito,Salsa,,3,0,0,0,
FOOD,Burritos,Seafood Burrito,Queso On Top,,1,1.99,0,1.99,
FOOD,Burritos,Seafood Burrito,No Rice,,8,0,0,0,
FOOD,Burritos,Seafood Burrito,No Salsa,,2,0,0,0,
FOOD,Burritos,Seafood Burrito,No Red Bell Peppers,,6,0,0,0,
FOOD,Burritos,Seafood Burrito,Nacho Cheese,,1,0,0,0,
FOOD,Burritos,Seafood Burrito,No Onion,,9,0,0,0,
FOOD,Burritos,Seafood Burrito,No Cheese,,6,0,0,0,
FOOD,Burritos,Seafood Burrito,No Shrimp,,2,0,0,0,
FOOD,Burritos,Seafood Burrito,No Green Bell Pepper,,6,0,0,0,
FOOD,Burritos,Seafood Burrito,Shrimp,,1,5,0,5,
FOOD,Burritos,Seafood Burrito,No Jalapenos,,2,0,0,0,
FOOD,Burritos,Seafood Burrito,No Tortilla,,3,0,0,0,
FOOD,Burritos,Burrito Supremo,,9.11,638,5813.37,121.9,5691.47,
FOOD,Burritos,Burrito Supremo,No Jalapenos,,1,0,0,0,
FOOD,Burritos,Burrito Supremo,Beans,,1,1.75,0,1.75,
FOOD,Burritos,Burrito Supremo,Cheese,,0,0,0,0,
FOOD,Burritos,Burrito Supremo,No Pico,,1,0,0,0,
FOOD,Burritos,Burrito Supremo,No Tortilla,,1,0,0,0,
FOOD,Burritos,Burrito Supremo,Grilled Steak,,44,88,0,88,
FOOD,Burritos,Burrito Supremo,Salsa,,3,0,0,0,
FOOD,Burritos,Burrito Supremo,Pico,,1,0,0,0,
FOOD,Burritos,Burrito Supremo,No Sour Cream,,26,0,0,0,
FOOD,Burritos,Burrito Supremo,Beans,,8,0,0,0,
FOOD,Burritos,Burrito Supremo,Shrimp,,1,2.5,0,2.5,
FOOD,Burritos,Burrito Supremo,Sour Cream,,1,1.5,0,1.5,
FOOD,Burritos,Burrito Supremo,Beans,,1,0,0,0,
FOOD,Burritos,Burrito Supremo,Beef Tips,,251,0,0,0,
FOOD,Burritos,Burrito Supremo,Onion,,1,0,0,0,
FOOD,Burritos,Burrito Supremo,No Guacamole,,29,0,0,0,
FOOD,Burritos,Burrito Supremo,Jalapenos,,1,0,0,0,
FOOD,Burritos,Burrito Supremo,Shredded Chicken,,154,0,0,0,
FOOD,Burritos,Burrito Supremo,Carnitas,,8,8,0,8,
FOOD,Burritos,Burrito Supremo,Queso On Top,,17,33.83,0,33.83,
